620	深入开展国务院大督查,推动改革发展政策和部署落实	改革发展需要政策的部署落实
621	我就说你的这个意见够格当新泽西州的州长了	新泽西州没有州长这个职务。
622	但是,清理、压缩的目标尚未达到,任务还十分艰巨	目标很难达到
623	王琦瑶当然也不会认真,只是有点喜欢自己和阮玲玉的相像	王琦瑶和阮玲玉关系还行
624	我的朋友圈,我周围可是已经有两个作家,已经是无胆英雄了,你有可能是第三个吗	我周围的两位作家已经是无胆英雄了。
625	比如说坐飞机,你记得吗	我在逼供对方回答我的问题。
626	学生再和他一起到北京.	他会单独去北京
627	全程三个小时,这个孩子一直在哭	孩子在这个过程中深深地睡去了
628	支持工会、共青团、妇联等群团组织更好发挥作用	群团组织获得了社会各界的支持。
629	不久前,国务院专门召开了全国性会议,部署加强工程质量管理的工作	会议全过程所有人保持沉默
630	然而,古巴、也门和其它一些国家一直要求立即取消对伊拉克的制裁	也门不想和伊拉克作对
631	您是会长,我是会长助理	您是我上司。
632	他现在主要的是每天一场球.	他每天和女朋友一起打一场球。
633	就等于说一个小女生即便把一个男的当成偶像,也并不等于她愿意跟你上床	女生通常崇拜男性偶像
634	对于成绩特别突出的大学生营业员,公司理所当然予以重用	分数倒数第一的大学生被公司录用了。
635	天安门广场啊,我为你哭泣	我就站在天安门广场上哭泣。
636	对,北京台的一个节目,是	电视里没有北京台。
637	我现在一千多块钱,我一个月.	我对这个现状不满意
638	由于外贸出口增长速度大幅度回落和国内需求对经济拉动的力度不够,上半年经济增长速度出现减缓趋势	国内需求与经济增长速度有关
639	做这方面研究,尽管你以前没有做过.	“我”不认字
640	多日来的石头落了地,王琦瑶长出一口气,竟觉着一阵晕眩	王琦瑶心中悬着的大石迟迟没有落地。
641	此间记者们相互打电话,是不是又一次狼来了	记者不可以使用电话交流。
642	你是夸他这稿子是	这稿子被你骂了
643	就那个同学那次给咱家来了个电话.	咱家安装了电话
644	台湾的二月还是一月吧.	台湾属于中国的一部分
645	《锵锵三人行》,李菁今天够黄的	李菁在节目中展现了一些黄色内容。
646	加强后勤建设和改革,提高后勤保障能力	后勤经费与工作人员增多
647	毕竟,德克勒克提出的改革和谈判措施有助于结束南非的种族对立状态,缓和国内的紧张局势	德克勒克是南非政府官员
648	为了推动我国工程科学技术的发展,国务院决定成立中国工程院,筹备工作正在进行	人民政协通过了筹备申请
649	它将给日本90年代的政局带来重大影响	它指的是一个科技产品的发明
650	那人就对严师母说:严先生近来还好吗	严先生与严师母是夫妻
651	人们都知道长脚是去香港同他的表兄弟见面,张永红还等待他给自己买香港最流行的时装	长脚的表兄弟在香港
652	两种弄底的脚步声也是两种,前种是清脆响亮的,后种却是吃进去,闷在肚里的	晴天的脚步声是清脆响亮的
653	塘格木农场医院在地震中全部倒塌,医务人员的家也全部消失	农场医院倒塌了
654	坚持依法治军方针,加强正规化建设	依法治军方针需要坚持
655	爸爸小王这个事情,他们家里这个事情.	小王家暴了
656	但是,进入80年代以来,南方国家陷入困境,经济状况严重恶化	南方国家经济恶化对其发展造成不利影响
657	答案,无疑是肯定的	我对答案一无所知
658	《摔跤吧爸爸》不是商业片吗	《摔跤吧爸爸》同时是文艺片和商业片
659	所以,我就说真的是体会到闻过则喜,又有人提意见了,要是个好意见,我们的事业就进步	这个人提的意见是好意见
660	哦,花椒拌一拌是嘛,好的.	花椒可以和别的拌一拌
661	一幅幅的,在暗沉沉,鳞次栉比的屋顶上拉过	世界上有很多形容词可以形容屋顶
662	我的朋友圈,我周围可是已经有两个作家,已经是无胆英雄了,你有可能是第三个吗	“你”可能也会成为无胆英雄。
663	我们先看看当时伤者的一些情况	伤者被人发现了
664	许多老一辈武汉人都知道,武汉曾有一条相当兴隆的文化街,就在汉口交通路	武汉政府准备修缮文化街,振兴文化街。
665	她把脖颈都羞红了,可还是拒绝	她最终答应了那个要求。
666	许多家庭都爱养金鱼,却经常为换水喂食而费神,主人若稍有疏忽,鱼儿就会因水中缺氧而窒息	经济条件好的家庭会雇佣专业人士来养金鱼
667	种族主义不除,南非同前线国家及整个黑非洲的关系就不可能彻底改善,国际孤立状态不可能解除	种族主义对南非的未来发展没有影响。
668	到锅里它不甘心接受成为盘中餐、碗中汤的命运,还得跳,是悲剧英雄	这个句子是作家写的
669	我省的电冰箱生产就出现过这样的情况,生产企业一时达50多家	这种情况去年七月也有
670	但是,贵州家用电器厂的优质服务是建立在过硬的产品质量基础上的	贵州家用电器厂的服务倍受好评
671	努力保持对外贸易稳定增长	什么不用管,对外贸易可以很稳定地增长。
672	王琦瑶无须提防她有妒忌之心,也无须对她有妒忌之心,相反,她还对她怀有一些同情,因为她的丑	王琦瑶和她关系比较好,总是形影不离
673	我我正要卖正要卖车呐.	我要卖的车是奔驰品牌。
674	他这么容易调回来,又这么胆大妄为继续作案,是因为他了解内情,有恃无恐呢,还是他手眼通天,后台很硬呢	他一直都在外地
675	第三封可能已经有了吧.	第三封信已经完成
676	我现在也没数,但是我觉得应该可以啊.	我相信他自己可以 。
677	没办法,你只-只好这样.	解决办法很多
678	要有计划、有步骤地加强教师培训工作,扩大教师的来源和培养途径	加强教师培训工作可以随意进行,无需计划、步骤。
679	稳定汽车消费,继续执行新能源汽车购置优惠政策,推动充电、加氢等设施建设	新能源汽车购置优惠政策在此前也在实施
680	不是学分儿,得写论文啦,得做项.	这位同学已经圆满完成了论文并参加了各个项目
681	七届人大一次会议以后,国务院组织国家教委等有关部门就教育工作中的一系列重大问题进行了广泛深入的研讨	国务院十分重视国家教育部门的工作
682	我行走在北京天安门广场,发现身旁的人流正一股股向毛主席纪念堂涌去	毛主席纪念堂在天安门广场内
683	西电东送规模扩大	西电东送规模在扩大。
684	秦大河代表了中国	秦大河是奥运代表。
685	她走近去,本想埋怨他,却见他在流泪	她很生气,根本不想理他,走远了。
686	我跟你说,这节日,因为我一个是在政协的时候整天讨论,后来我还有一个身份是中央文史研究馆,也整天讨论	我曾在中央文史研究馆工作
687	实行政务公开,加强民主管理和社会监督,充分发挥人民对政府的监督作用	人民对政府有监督的作用
688	这次,我们再访东坝头一带,茫茫黄沙已经不见踪影,眼底尽是一望无际的麦海	我对东坝头一带有很深的了解。
689	话音刚落,一个身着灰色西服的中年人接过话筒,他的第一句话是:黄牌是压力也是动力……	中年人今天穿了一套白色休闲服
690	我钱学森是一个中国共产党的党员了	中国共产党有至少一个党员。
691	投资者的资金大笔大笔地被蚕食,钱款一天一天地减少,沈太福在想金蝉脱完之计	沈太福进行过投资
692	人家语言不通,不照样跑么.	比赛前,他和几个当地人谈得很投机。
693	那您相信大力士龙武就像在电视上一样没把他推出圈吗	龙武不是一个大力士
694	清理规范各类涉企收费,推动降低用能、用网和物流等成本	不需要降低物流成本
695	自由贸易区建设、与主要经贸伙伴的经济对话、同发展中国家的互利合作取得新进展	和发展中国家的合作只是一方受益。
696	篮子嘛,一块钱,一块钱啊.	这个篮子是竹篮子。
697	对,但是李老师,您说像这个许某某,你觉得是可以解释的吗	我是李老师的长辈
698	我们皇上吃丹药死的多了,为什么	皇上吃丹药的原因非常多
699	统筹整合涉农资金	国家一点都不想管理涉农资金
700	王琦瑶就说:人是个旧人,穿什么新衣服也没用	新衣服是买的
701	我国政府将继续执行独立自主的和平外交政策,并把加强同各国的经济、科技合作放到更加重要的地位	我国外交政策中最重要的就是与各国的经济、科技合作
702	这时李家院子挤满了参观的人	这地方所有的人都姓王
703	我们室可以,这整个所不行啊.	我们室不可以
704	邬桥的夜晚,真是要多静有多静,不一会儿,就听见沙沙的下露水声	邬桥的治安很好
705	他听不懂今天的莫斯科街头年轻人聊天的这套嗑	莫斯科街头有一些年轻人
706	首钢通过改革,把这种积极性释放出来了,转化成强大的物质力量,创造出了巨大的财富,这是公有制约胜利	首钢的改革是时代发展的要求。
707	他要回来,见我不在,一定会怪我	他脾气很大
708	思想认识提高了,观念转变了,思想上的疙瘩就容易解开了	用别的方法也能解开思想上的疙瘩
709	我跟你说这你不要忽略我们祖国,你这个一不在你算是错过了祖国日新月异的各条战线上	祖国未来没有任何发展可言
710	吊了点针吗,倒好一点.	明天就可以出院了。
711	这里哪有,不如洋葱汤,是力所能及,倒比较正宗	这里有且是最正宗的,是力所能及的
712	我就举一个例子,我有时候也管闲事,比如说在故宫里头,好多地方写着不让用闪光灯照相,一堆人在那儿用	故宫允许别人用闪光灯照相。
713	这些问题,有的是发展过程中产生的,有的是工作不到位造成的	发展过程中产生了问题。
714	她心里焦灼,嘴上都起了干皮	嘴巴起皮,一定是因为心里着急。
715	坚定维护国家的主权、安全和发展利益,保障我国公民和法人在海外的合法权益	我国公民和法人在国外也具有正当的合法权益。
716	但是我觉得作为一个母亲,如果别人对你孩子这种暴力的举动,不管你打没打到,你肯定会生气的	你打的是一位女孩
717	由于西德和日本最近紧缩银根,美国华尔街股市被逼得走钢丝	西德和日本的经济波动能影响到美国
718	这里是新街口四环路的人行道、废纸、果皮、脏布块、脏棉絮到处可见	有人走在这条街上的时候吃了水果
719	事实上,他回避而并没有放弃集团思想,集团概念恰恰是种族隔离制度的基础	他是一位决策者,他的决定会影响种族隔离制度的实施
720	我是打过,我是打过,就是没人接.	我不会打电话
721	哎,那个,这个,这个.	这个和那个不同类
722	孙庆湘沉思片刻说:没有准备,说两句吧,不对的请领导批评	会议有领导出席
723	他当时每次喝酒喝大,有一次喝酒喝得太大我就把他拽到我们家,因为我知道他一定最后以吐出来为终点	他总是喝醉
724	可是你刚才说什么症	这一病症人人皆知
725	阿二觉得是应当行动的时候了	阿二不知道自己该做什么
726	总是他一个人排着,然后家里老老少少的来到	家里有七口人
727	在电视广告节目中,人们看到十次万家乐,也难见沈乐满一面,前者已成为消费者倾慕的名牌,后者却鲜为人知	沈乐满在全国知名度很高
728	这日子是无须数的,冬装脱下了,换上春装,接着春装也嫌厚了	这种现象是由于当地的地势造成的
729	他们销售的电器是国家早就明令不准面市的	他们只销售电器。
730	只有正确对待历史,才能更好地开创未来	对待历史的态度对于未来具有决定性作用
731	这观点好像是人民大学一个专门研究婚姻的一个专家说的话	说话人自己也不太确定这个观点的来源
732	金秋十月,关中原野出现了农机流动劳务市场	关中原野农机交流农务市场最繁忙的时间是冬季
733	继续执行阶段性降低失业和工伤保险费率政策	失业可以是阶段的,人失业了还有机会再就业。
734	她所在的工厂为她举行了追悼会,悼词中说她与剥削阶级家庭划清界限,一生都没有停止对加入共产党的追求	现场气氛严肃
735	育幼园开,我就把她送了.	她已经十岁了
736	他就说:这怎么是吃出来的呢	他从来没有考虑到吃这个问题
737	他们三人似乎感到某种威慑,有些偎在一起的样子	他们三个不是分开的
738	稳步发展期货市场	期货市场陷于停滞,需要稳步发展。
739	我们也不必去追究是谁按的门铃,总是那有权力有承诺的人	没人按门铃
740	你就是咱们凤凰电视里头也没有出现过那种词,就是平常咱们用打X的那个词,对不对	打x这个词经常被使用
741	对,我受点委屈,我挣点钱	我现在手里有钱。
742	她几乎要成为蒋家的一员,到哪都跟着的	她本来不是蒋家的一员。
743	圣诞节也不允许过	今年只有圣诞节不允许过
744	吴佩珍先有些不耐烦,又因为有点胆大,就拉王琦瑶去别处看	吴佩珍胆子很小
745	竞选期间,为了拉选票,朝野政党一致喊出了坚持大米自给的口号	政党上位需要博取支持
746	持续深化农村改革,广袤乡村必将焕发新的生机活力	农村改革的推进将加大对高素质青年人才的需求
747	可是,效果依然不佳,其中的一些商品因无人问津长期积压,最后累计亏损500万元	商品积压是因为没有人买
748	根本的问题,在于领导要真心实意地相信群众,依靠群众,使英雄有用武之地,为志士敞开报国之门	领导相信和依靠群众只是最表层的问题
749	啊,对对,上学校去了.	上学校的人是老师
750	他说:我是一个部长,买了劣质鞋能及时退换	他是一个科长。
751	1989年初,由于种种原因,此前不久还象皇帝女儿一般的彩电身价陡然下跌,成了可怜巴巴的灰姑娘	彩电在1989年初之前很贵重
752	一是发扬社会主义民主,充分发挥民主党派的作用	这是在描述中国的社会主义制度
753	不是上大学,我读博士班	我下半年就要从博士班毕业了
754	今年好象还可以,就是他在.	他是说话者的男朋友
755	他呐,那房子还没动迁呢.	说话人不知道他的房子迁了没有
756	对这个公式如何理解	世界上存在有公司这种东西
757	但是你,但是你申请不到这玩意儿.	这玩意儿需要申请
758	企业吸纳符合条件的高校毕业生就业,可按规定享受相关就业扶持政策	企业一直招收低价童工
759	祥云,不得不开始对特区市场进行一番认真的思索并采取应变对策	祥云是去年开始对特区有了解的
760	好呀,好呀,那就,这个,这个,.	不要别的
761	无论采取经济手段还是行政手段,都要尽可能制定必要的法规和制度,避免主观随意性	在实施计划之前,做决策的人会尽量避免个人主观随意性
762	他寝室的床上、桌子上常常摊满各种书籍,来了客人找个座位都困难	客人总是能很容易地在他寝室找到座位。
763	六一这跟社会主义关系比较密切,是1949年11月在莫斯科开的一个跟世界儿童有关系的会议	六一与1949年在莫斯科开的一个会议关系密切。
764	切尼访日之行有三点引人注目:	切尼会讲日语
765	政府的一切权力都是人民赋予的,必须对人民负责,为人民谋利益,接受人民监督	政府可以独立于人民之外
766	当年他年轻气盛,什么都可在手里握成燕粉	他曾经年轻过
767	你需要的话,我可以跟你寄过去的.	现在这个东西不在你那里
768	改革是今年政府工作的首要任务	政府任务不止一个
769	他真是不知道,真是不懂得	他需要对这个东西加以学习
770	首届中国国际进口博览会成功举办,海南自贸试验区启动建设	中国国际进口博览会是全世界最大的进口博览会
771	我得等他渡过了河,摆好了阵势,咱再打,一打他输了	他们在下象棋
772	对,一群人围着我,然后我说有什么事	我和他们早就相识了,非常默契
773	这叫当年的语境就是老牌帝国主义埋下的火药桶,挑的我们第三世界群众斗群众	帝国主义之所以挑破离间是为了鹬蚌相争,渔翁得利。
774	进一步做好海外侨胞和归侨、侨眷的工作,充分发挥他们在促进祖国统一和民族振兴中的独特作用	海外侨胞和归侨、侨眷发挥的作用比较独特。
775	所以,除了对她的时代满意,薇薇还为她的城市很骄傲	薇薇对时代满意,但不为城市骄傲。
776	另也以经济手段制裁,如加强查税等	加强查税没有作用
777	同时,也不能只顾眼前,采取损害长期发展的短期强刺激政策,产生新的风险隐患	新的风险隐患很可怕
778	国际形势总体缓和,但是危机频繁发生,动荡此伏彼起,天下并不太平	国际形势总体缓和,所以天下太平
779	学习雷锋,重要的是要抓住实质	学习毛泽东,重要的是抓住实质。
780	我是旧诗新诗一句也记不得的	旧诗新诗我全都记得
781	这些年,看上去他对女人的心似乎是淡了,其实却是更严格,是有点真心难求的苦衷	他很重视真心
782	这项主张最早由法国和苏联共同提出,得到了阿拉伯各国的广泛支持	法国和苏联并未共同提出某项主张
783	现在这叫茂明水灾重点啊.	茂明发生过水灾
784	呃,很好的国家,生活费又,又低.	居民生活花费低是国家好坏的标准之一不是不被认可的
785	但恰是这些比重占整个行业百分之七十多的产品,去年遇到了市场疲软的形势	今年市场情况有所好转
786	1999年,我们将庆祝新中国成立五十周年,迎接澳门回归祖国,做好各项工作的意义十分重大	1949年新中国成立
787	元旦之前,别的家长都向阿姨们送东西,或多或少,意思意思,惟独小林家没有意思,于是迹象就出现在孩子身上	小林家不知道应该给阿姨送东西。
788	北京有著名的琉璃厂、天津在改造旧城区时还新建了一条文化街	天津也有琉璃厂
789	现有土地承包关系要保持稳定并长久不变,赋予农民包括离乡农民工更加充分而有保障的土地承包经营权	离乡农民工也拥有被赋予更充分土地承包经营权的权利
790	我们要深化同发展中国家的友好合作,探索合作的新渠道、新形式,支持广大发展中国家联合自强	我国经常与国家树敌
791	今年第一季度,全国企业总亏损面达37%	第一季度全国所有企业都实现盈利
792	气候好,房价,地方比较小.	这个地方很多人都喜欢。
793	台湾经济部官员解释这些举措时说,是为了防止将来台湾经济受制于中共	当前有了这些举措
794	雨天里则想,天出太阳李主任就来	在上一个雨天里李主任来了
795	改革是今年政府工作的首要任务	改革得到拥护
796	有必要,上岁数的,上岁数的,真的提醒大家,可以做做这个检查	这个检查刚刚开始推广
797	完善农村水电路气信等基础设施,改造农村危房260万户,改建农村公路20万公里	农村基本没有公路
798	你教育,你教育那就对了.	我做了错事
799	是丈夫老张背了她去的医院,没有费什么周折,诊断便下来了	丈夫老张为妻子的病感到懊悔
800	她就觉得你应该让给我	她对这件事的态度很坚决
801	哎嗯,在这一段时间嗯不要不要同房.	这一段时间最好同房。
802	村老年协会最后评出11床好被褥、20件好衣服,给11个好媳妇、3个好婆婆戴了红花、发了奖	好媳妇好婆婆是由于这11床好被褥,20件好衣服得奖的。
803	也不吐,也不掉头发,没有任何反应.	实验没有任何状况
804	这要作为政府的一项基本工作制度,长期坚持下去	这项基本工作制度对政府有利。
805	还要长啊,哎,剪了头发更好看了.	这个人没有头发
806	适当提高金融机构存款准备金率,控制货币信贷过快增长势头	大幅提高金融机构存款准备金率
807	她笑着说:你没办法做,也没办法说吗	对于“没办法做”这一点,她颇有微词。
808	加强律师、公证等法律服务,做好法律援助工作	公证不是法律服务
809	对,他说他是年轻的头儿么.	他很有能力
810	加强政法队伍建设,发挥公安机关和武警部队在维护社会稳定中的重要作用	社会稳定是接下来工作的重点
811	嗯不讲,早就不讲了,就一个半月.	一个半月之后就可以讲了
812	八月十五号可能就开始正式上学,然后.	正式上学时间还没有完全确定
813	支持大型商业银行多渠道补充资本,增强信贷投放能力,鼓励增加制造业中长期贷款和信用贷款	制造业对于经济无足轻重。
814	提高产业发展和集聚人口能力,促进农业转移人口就近从业	就近从业是就业的其中一种方式
815	到家里也没让他洗个脸	他可能是客人。
816	集中力量攻克一批关键性技术	关键性技术已经被攻克了。
817	我国恢复对香港和澳门行使主权的时间日益临近	我国目前为止还没有恢复对香港和澳门的主权
818	北约人士说:我们十分担心苏联将顶不住比预计更快地撤军的压力,因为我们会因此失去对整个进程的控制	苏联顶住了撤军压力
819	这个老板如果他发现你买了一本你自己喜爱的书,他甚至高兴的能再送给你一本书	老板愿意送你一本书是有可能的
820	如果你不能引起警觉,就像玫瑾老师说的,无知,她不知道,她不知道后来能出现这种情况	不能引起警觉是无知的一种表现
821	那晒台上又搭出半间被屋,天井也封了顶,做了灶间	灶间蛮小的
822	这一日,她接到东西售出的通知,就到旧货行去领钱,正往外走,却听有人叫她,回头一看,竟是程先生	她知道程先生会在那和她见面
823	昔日,风吹过来,都是罗曼蒂克,法国梧桐也是使者	法国梧桐带来了浪漫
824	——国家财力明显增强	国家去年的财力比今年强
825	对,很高级的,但现在胆机到了一定时间要换胆了,一个胆要上千块,我就在发愁了	现在的胆机很高级,里面的胆可以终身使用
826	总是我在你家吃饭,今天终于可以请你在我家吃饭了	“我”有个家。
827	出去找房子去,你知道吗.	住在现在的房子可以没有压力地听音乐、晒太阳。
828	加大改革分量扩大对外开放	改革开放百害而无一利
829	对,所以他就要有另外的问题.	他从不提问题
830	大力发展特色现代农业,扶持农产品精深加工和销售,发展农村二三产业,加快小城镇建设,壮大县域经济	农村有二三产业
831	是从楼缝中挤过来的变了形的风,他看上去没什么声色,心却是活跃的,甚至有些歌舞的感觉	他走在马路上吹风
832	真花多少钱都合算用,你知道吗.	花钱不必考虑合算用
833	就像野史,都有不同的方式去解释历史	野史能够正确解释历史
834	记者问一个模样挺年轻的警察	记者都不懂、疑惑的地方,有问题
835	深化医保支付方式改革,优化医保支出结构	医疗支出结构有待完善,存在一定问题
836	嗯,他们都住在鼓城啊.	他们不知道鼓城在哪里
837	人家语言不通,不照样跑么.	他虽然语言不通,但还是获得了田径比赛的亚军。
838	此间记者们相互打电话,是不是又一次狼来了	记者们没有交流过。
839	小林在她家房间里走来走去,指着那核桃心木的五斗橱说:这是一件老货	小林要卖掉五斗橱。
840	此时此刻,薇薇已不知多少次地在镜子前装扮成新娘	薇薇穿的是新郎的西服
841	这将使美国政府更难为弥补财政赤字筹集资金	美国政府现有资金足够弥补财政赤字。
842	在复杂多变的国际形势下,我国坚定不移地奉行独立自主的和平外交政策,外交工作取得新的成就	独立自主的外交政策会一直作为我国的外交政策。
843	一下来都搬里面呃或者买行李票.	直接放在外面
844	中美之间保持的高层接触和对话,对推动两国关系的发展起了重要作用	中美高层之间将继续保持联系
845	它是那种最卑贱的草籽,风吹到石头缝里也照样生根开花	草籽长大后会变成参天大树
846	我们还说要把贝贝送回中国呢.	贝贝和中国没有任何关系
847	这在当前新技术层出不穷,竞争对手如林的情况下不是件容易事	在该领域获得一席之地很难
848	以后我都要到国外的,没什么好看.	有很多需要的
849	段长陈瑞祥患有心脏病和关节炎,衣袋里装着各种药片,而他却坚持连续施工5个月,每天都超过10个小时以上	陈瑞祥的身体状况很好,没有任何病症
850	我跟你说我能理解,你知道这些大医生平常求他的人多,他有时候确实有一种放言无忌的这种语言的态度	有很多人有求于医生
851	终于想出了这样一个高招:以发展节能电机为名,以商利息为诱饵,以签订技术开发合同的形式,向社会广泛集资	之前没有想到这个招数
852	三大群众组织继续团结广大职工、青年、妇女,为建设有中国特色的社会主义做出了重要的贡献	三大群众组织对社会主义建设有贡献
853	清单之外的,一律不得实施审批	清单是今年一月出台的
854	呀,呀,先寄一部分过来.	这些东西可以分成几部分
855	还有个反革命犯,是特务机关任命了的,判十年,不认罪,强词夺理,动不动还发脾气,在犯人中很孤立	反革命犯经常发脾气
856	对治安混乱地区进行重点整治	目前恶势力正在扩大
857	抓紧制定配套措施,认真落实出口退税机制改革方案	退税机制改革一定会取得巨大的成效
858	晚宴之后,他说用他的车送王小姐回家	“他”是个穷光蛋
859	此时,大娘还躺在病床上昏迷不醒,大小便失禁	大娘无法知道自己需要上厕所。
860	开业之初,商场经营的确是百分之百的国货,准确地说,全是产自中国大陆的商品	开业后一段时间,可能有外国商品
861	哦,呃,我告诉你啊阿嗲说呀.	我父亲特意嘱咐我要把这件事告诉你。
862	多年来,宁夏话剧团为农民演戏,为振兴话剧做出了突出贡献,受到中央有关部委和宁夏党政部门的充分肯定	宁夏话剧团每年都要在农村进行表演
863	我们知道坐飞机种种不合理嘛,超卖是一个	另一个不合理之处在于长时间延误不安排住宿
864	就像野史,都有不同的方式去解释历史	野史有不同的方式解释历史
865	蒋丽莉的脸刷地红了,她退后几步,坐到沙发上,脸朝着窗外,一言不发	蒋丽莉是个女孩子
866	他还提出,大联合应以实施内阁制为前提	“他”是坚定的无政府主义者
867	你生活条件好是应该的.	你的生活条件比大多数人差
868	于是,深圳就有了一小袋狗食标价一百七十元港币的行情	深圳一大袋狗食标价三百元港币
869	美国法律讲究程序性 利弊权衡是把双刃剑	美国法律程序性很强
870	艺-艺术也得自由贩卖儿一点儿.	相当多的人想着艺术得是白给的。
871	你比如说你不能指望查老师有一段是纽约客水平,另外一段知音水平,这是不可能的	查老师的水平是恒定的
872	之前在中国居住期间,未曾受过刑事处分.	被描述人现在不在中国
873	啊,他们装了空调,不常开.	他们打算明年买个空调
874	上海的弄堂是藏不住大苦衷的	小李生活在上海的弄堂
875	完善重大科技项目组织管理	将投入巨额经费资金
876	所长薛频认为,这是高能最可宝贵的资本	所长对高能目前的情况有看法
877	广西电子商场里的新鲜事22名大学毕业生站柜台非同凡响	大学毕业生中有一半是男的
878	在我们的概念当中,我们的政府和权力中心掌握着很多的资源	说话者从美国来
879	太阳有些潮到,照在打错地板上,蜡也像要化似的	现在是午夜
880	什么叫喝洗脚水,闹了半天是喝犀角水,他们认为这东西能够	喝了犀角水可以美容养颜
881	新华社记者朱克川	朱克川在新华社工作了很久
882	到八月份以后,去上学啊.	八月份放暑假
883	谁就说,你也不说话	你有自闭症
884	政府干的,都应是人民盼的	人民希望政府可以加快推进民生工程
885	对门印度女人就说过,看他们家那土样,一家子农村人	他们家旁边有邻居住
886	真的战斗啊,没讲两句,在视频看到真的名不虚传,讲两句就打要揍	有冲突发生了
887	你大哥他们不回去就对了.	我有不少于一个大哥
888	但迄今双方各持己见,没有获得任何成果	双方对这个问题的争议很大
889	实施积极的财政政策	2021年国家将实行积极的财政政策
890	那个乌龟很有意思,乌龟比王八有意思	相比于王八,主人更喜欢那个乌龟
891	再有就是我们的大部分电视台都吃不饱,时间都是空着,你就反复的播广告总会有一点收益	一些电视台资金有限
892	这也是上海的小姐同其他小姐的不同之处,她们是主动权在握,相信人的力量	上海小姐主动权在握。
893	它累了:跑了整整一天一夜	它跑得非常慢
894	完善汽车消费政策,加快发展二手车市场和汽车租赁市场,引导和促进汽车合理消费	汽车消费税率提高使得民众不满
895	她也只学了一个多小时,便能熟练地操作小麻雀了	她未经学习即可熟练操作小麻雀。
896	倘若说王琦瑶也有过婚姻的话	王琦瑶和李少爷有些暧昧
897	她是下班后从杨树浦过来,调了几部车,头发蓬乱着,鞋面上全是灰,声音嘶哑	她现在有些疲倦了
898	当然,积压最多的还是些外省市的报纸	这里的报纸时常发生积压。
899	蒋丽莉找定了王琦瑶做她的知心,王琦瑶是逃不脱的	蒋丽莉比较霸道
900	他的一举手,一投足都是牵一发动千钧	他有影响力
901	继续有领导、有秩序地发展短期资金市场,组织好资金拆借和其他多种形式的资金融通,为生产和流通服务	不支持以资金拆借的方式进行资金融通。
902	加强政法队伍建设,发挥公安机关和武警部队在维护社会稳定中的重要作用	公安部门政法建设混乱
903	所以,我对这人特别关注,关注这几年我就发现说,他整个伴随着我的这个职业生涯成长,我成长起来了	这个人的身残志坚给了我莫大的鼓舞
904	啊,得要你亲自去体验一下.	你还没有去亲自体验过
905	倘若不是住在这里,或许还能看出这城市的旧来,山墙上的爬墙虎一层复一层,是葱茏的光阴植物	这座城市是三线城市
906	曾经不可思议的变得司空见惯了:时装模特在电视里一展风采	现在和过去一如既往
907	她说:你那同学,在我们家住过一阵的,在做女寓公了呢	只有“我”的发小住过“我”家
908	嘿,而且长荣航空也还不-,还好住.	长荣航空好住。
909	我们住在县委招待所,清晨起床,被褥总是蒙着一层黄尘	这时候处在风沙较大的地带
910	加强廉政建设和反腐败斗争	廉政建设仍然不足。
911	他想,这城市已是另一座了,路名都是新路名	这座城市的路名发生了变化
912	现在的问题是什么,我今天在香港电视新闻上看到说是越南华裔,这个医生	我今天一直在看书
913	买点菜,刷刷碗什么的.	此时的菜作为商品是可以在市场上自由流通的
914	如今似乎到了动它们的时候,夜深人静,王琦瑶从五斗橱的抽屉里取出它来,放在桌上	它之前放在五斗橱的抽屉里
915	在当今世界,唯有善于学习的民族,自强不息的民族,才是充满活力的民族,大有希望的民族	自强不息会消灭希望
916	康明逊从王琦瑶处出来,在静夜的马路上骑着自行车,平白地得了王琦瑶的爱,是负了债似的,心头重得很	康明逊是有妇之夫。
917	王琦瑶等程先生来,等了几日,却等来蒋丽莉	王琦瑶和蒋丽莉是朋友
918	它穿透了这城市最隐秘的内心,从此再也无藏无躲,无遮无蔽	这城市的每个角落都对所有人一视同仁地公开开放
919	我觉得她还是想趁乱,制造一下混乱	现场风平浪静
920	压缩和控制固定资产投资规模,关键是清理在建项目	现在有尚未完成的项目
921	对,捏,事先实现虽然有警告,但是我们到时候都爽了	警告在当下才出现
922	门也是可有可无,显得都有些无聊	这里没有门
923	对对,我跟你说白羊我就是刚才讲,白羊座我的感觉就是优越感极强	我总是有很强的优越感
924	我国政府将继续执行独立自主的和平外交政策,并把加强同各国的经济、科技合作放到更加重要的地位	我国政府曾经非常不重视同各国的经济、科技合作
925	但是,贵州家用电器厂的优质服务是建立在过硬的产品质量基础上的	贵州家用电器厂全国闻名。
926	新华社记者王生良	王生良是新华社新闻部门的领导
927	尤其在她们那个年龄,有些虚实不分,真伪不辨	说话者和她们同龄
928	因为我这次去是什么呢	这次不是我去的是我爸爸去的。
929	有时候连个药号都没有,是个食品号	药号的字符数目比食品号多。
930	是权力使然,也是人生苦短	指的是受害人临死前仍无处伸冤的悲惨故事。
931	大部分属于后者的这种	大部分人选择前者
932	是有可能买通了狱卒或者某一种指示下自杀或者他杀的	当事人生前曾在监狱中。
933	小林绞尽脑汁想人,把京城里的同学想遍,没想出与这个单位有关系的人	小林只想到了一个京城的同学。
